,Hotel Names,Rating,Stars,Location,Center Distance,Price,Description
976,Numa I Brio,"8,5",4,Gracia,1.6,1.374,"El Numa I Brio se encuentra en el bohemio barrio de Gràcia de Barcelona, ​​a 5 minutos a pie de las estaciones de metro de Diagonal y de Fontana. Cuenta con habitaciones modernas con duchas de efecto lluvia.

Las sencillas habitaciones del Numa I Brio están insonorizadas y cuentan con aire acondicionado. Todas las habitaciones incluyen TV y baño privado. También está equipado con caja fuerte.

Hay restaurantes y bares en las calles de los alrededores. El establecimiento se encuentra a solo 500 metros de la popular plaza del Sol.

El hotel también alberga un patio con jardín y una zona de trabajo con WiFi de alta velocidad gratuita.

El establecimiento queda a 15 minutos a pie de La Pedrera y de la Casa Batlló, ambas diseñadas por Gaudí. Las Ramblas y la plaza Catalunya están ubicadas a solo 2 paradas de metro de la estación Diagonal."
977,"Ferienwohnung für 5 Personen ca 75 qm in Barcelona-Sants-Montjuïc, Costa Brava Costa del Maresme",,,Sants,1.6,2.850,"Ferienwohnung für 5 Personen ca 75 qm in Barcelona-Sants-Montjuïc, Costa Brava Costa del Maresme se encuentra en el barrio de Sants-Montjuïc, en Barcelona, a 2,6 km de Platja de la Barceloneta y a 2,7 km de Platja de Sant Miquel, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 2,9 km de Platja de Sant Sebastià y a 1,7 km de Portal del Ángel.

El apartamento cuenta con TV. La zona de cocina está equipada con nevera, horno y microondas, además de cafetera.

Cerca del alojamiento hay puntos de interés como Santa María del Mar, Museo Picasso y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
978,Ola Living St Antoni,"7,0",4,Eixample,1.0,1.555,"Ola Living St Antoni está en Barcelona, a 12 min a pie de Plaza Cataluña y a 1,2 km de Portal del Ángel, y ofrece alojamiento con wifi gratis y TV.

Cada unidad está equipada con aire acondicionado, baño privado y cocina con nevera, lavavajillas, horno y microondas. También hay tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Paseo de Gracia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
979,Stay U-nique Apartments Rocafort,"8,4",3,Eixample,1.6,2.341,"Stay U-nique Apartments Rocafort se encuentra en el barrio de Eixample, en Barcelona, cerca de Fuente Mágica de Montjuïc. Dispone de terraza, wifi gratis y lavadora. Este apartamento tiene acceso a un patio.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de tren de Sants, Plaza Cataluña y Estación de metro Passeig de Gràcia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
980,Be Barcelona Eixample Universidad,"7,8",3,Eixample,1.2,2.717,"Be Barcelona Eixample Universidad se encuentra en el barrio de Eixample, en Barcelona, cerca de Casa Batlló. Tiene wifi gratis y lavadora. Este apartamento está a 15 min a pie de La Pedrera y a 1,8 km de Portal del Ángel.

El apartamento dispone de 3 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana, zona de comedor, cocina totalmente equipada y balcón con vistas a la ciudad.

Hay servicio de alquiler de bicicletas y servicio de alquiler de coches en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
981,Brummell Apartments Poble Sec,"8,4",4,Sants,1.5,2.578,"Brummell Apartments Poble Sec, que tiene vistas a la ciudad, dispone de alojamiento con piscina al aire libre y terraza a unos 15 min a pie de Fuente Mágica de Montjuïc. Está a 1,8 km de Plaza Cataluña y ofrece wifi gratis, además de servicio de conserjería.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

En el apartamento, la clientela puede disfrutar de sauna. Brummell Apartments Poble Sec ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Palau Sant Jordi y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
982,64 Apartment in a typical Barcelona's old building,"8,1",3,Sants,1.7,2.582,"64 Apartment in a typical Barcelona's old building, que tiene vistas a la ciudad, dispone de alojamiento con balcón y hervidor, y está a unos 15 min a pie de Fuente Mágica de Montjuïc. Plaza Cataluña y Portal del Ángel están a 3,1 km y a 1,9 km del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Palau Sant Jordi, Mercado de la Boquería y Montjuïc. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
983,Brummell Apartments Eixample Derecha/Ballroom,"8,7",4,Eixample,0.6,2.673,"El Brummell Apartments Eixample goza de una buena ubicación en el distrito del Eixample, a poca distancia a pie de la plaza Cataluña, y ofrece apartamentos de estilo moderno. Hay WiFi gratuita en todo el establecimiento.

Los apartamentos del Brummell conservan elementos originales como los techos altos y el suelo tradicional de mosaico. Todos tienen cocina completamente equipada con lavadora y zona de salón comedor con TV de pantalla plana. El baño cuenta con ducha a ras de suelo y secador de pelo. Se proporcionan toallas y ropa de cama.

En las inmediaciones hay muchos bares y restaurantes de cocina internacional y local.

Los apartamentos también gozan de buenas conexiones en autobús y metro con los principales lugares de interés turístico de Barcelona.

Se ofrecen apartamentos en distintos lugares de Barcelona, cerca del distrito del Eixample. Las descripciones individuales de cada apartamento incluyen la dirección y más información."
984,Citytrip Poble Nou Beach,"7,2",3,Sant Martí,3.2,1.720,"Encantador apartamento para dos personas en el animado barrio de Poble Nou de Barcelona, cerca de la Villa Olímpica. Se encuentra a unos 10 minutos a pie de una de las mejores playas de la ciudad.

Poble Nou es un barrio típico y tranquilo, con calles pintorescas llenas de lugares acogedores para comer, beber y sumergirse en la vida barcelonesa.

El apartamento está situado en un edificio habitado por locales y turistas. Es moderno y cuenta con cocina abierta y sala de estar. La cocina está totalmente equipada. 1 dormitorio con 1 cama doble y baño con ducha. La sala de estar cuenta con sofá cama, aire acondicionado y TV.

Además, el apartamento ofrece conexión Wi-Fi y un balcón con hermosas vistas a la ciudad. En resumen, está totalmente equipado para disfrutar de unas maravillosas vacaciones.

El apartamento está en la 3a planta de un edificio sin ascensor."
985,Uma Suites Barceloneta Beach,"8,5",3,Ciutat Vella,1.8,2.341,"El Barcelona Beach Apartments se encuentra a 350 metros de la playa de la Barceloneta. Ofrece apartamentos modernos con aire acondicionado.

Los apartamentos cuentan con zona de estar con sofás y TV de pantalla plana, zona de cocina con microondas, fogones y horno, lavadora y lavavajillas. Se incluyen ropa de cama, toallas y artículos de aseo.

A 20 metros de los apartamentos hay un supermercado y, a pocos pasos, numerosos restaurantes buenos que sirven marisco. A 170 metros se encuentra un mercado de comida tradicional.

La estación de metro Barceloneta está a 6 minutos a pie y el encantador barrio de Born se halla un poco más lejos. La estación de tren de Francia está a 10 minutos a pie."
986,Alsina · Historical center - Barrio Gótico,"8,3",4,Ciutat Vella,0.7,2.084,"Alsina · Historical center - Barrio Gótico está en el corazón de Barcelona, a poca distancia de Plaza Real y Plaza Cataluña. Ofrece equipamiento como wifi gratis, aire acondicionado, nevera y cafetera. El alojamiento ofrece vistas a la ciudad y está a 2,1 km de Platja de Sant Sebastià y a 2,1 km de Platja de Sant Miquel.

Este apartamento ofrece TV, balcón, zona de estar y ordenador. El apartamento también dispone de una cocina bien equipada con lavavajillas, horno y microondas, y también hay secador de pelo.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Teatro Tívoli y Palacio de la Música Catalana. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
987,ApartEasy - Family 4-Bedroom Apartment,"7,0",3,Eixample,1.5,3.002,"ApartEasy - Family 4-Bedroom Apartment, que tiene vistas a la ciudad, dispone de alojamiento con balcón y hervidor a unos 14 min a pie de Fuente Mágica de Montjuïc. El alojamiento está a 19 min a pie de Estación de metro Passeig de Gràcia y tiene wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 4 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Plaza Cataluña y Estación de tren de Sants. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
988,Barcelona me enamora,"7,6",3,Eixample,2.6,1.950,"Barcelona me enamora se encuentra en Barcelona, a 9 min a pie de Sagrada Familia y a 2,3 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV. Este apartamento está a 2,5 km de Paseo de Gracia y a 2,8 km de Casa Batlló.

Este apartamento con aire acondicionado se compone de 2 dormitorios independientes, una sala de estar, una cocina totalmente equipada con nevera y horno, y 1 baño. Hay toallas y ropa de cama en el apartamento.

Estación de metro Passeig de Gràcia está a 3,3 km del alojamiento, y Teatro Tívoli está a 3,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento."
989,Apartment Sants-Les Corts Galileu by Interhome,"8,1",3,Les Corts,3.2,2.138,"Apartment Sants-Les Corts Galileu by Interhome se encuentra en Barcelona, en la región de Cataluña, y es un alojamiento de 3 estrellas que cuenta con wifi gratis. Este apartamento tiene acceso a una terraza.

Este apartamento con aire acondicionado se compone de 2 dormitorios y 2 baños con bidet, ducha y secador de pelo. La cocina está equipada con nevera, lavavajillas y horno, además de cafetera.

Camp Nou está a 1,9 km del alojamiento, y Estación de tren de Sants está a 14 min a pie. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
990,BBarcelona Gràcia Nova Flat,"7,7",3,Gracia,2.3,2.327,"BBarcelona Gràcia Nova Flat se encuentra en el barrio de Gracia, en Barcelona, cerca de Sagrada Familia. Dispone de wifi gratis y lavadora. Este apartamento está a 2,4 km de Casa Batlló y a 2,9 km de Estación de metro Passeig de Gràcia.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV de pantalla plana y cocina con nevera y horno. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, La Pedrera y Parque Güell. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km."
991,Letsgo Camp Nou Apartment,"7,4",2,Les Corts,2.3,2.348,"Letsgo Camp Nou Apartment está en Barcelona, a 19 min a pie de Paseo de Gracia, y dispone de alojamiento con terraza, wifi gratis, servicio de conserjería y mostrador de información turística. Este apartamento tiene acceso a un balcón.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

La Pedrera está a 1,9 km del alojamiento, y Estación de tren de Sants está a 18 min a pie. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
992,Centric Molino Theatre 1-1,"7,0",,Sants,1.5,2.336,"Centric Molino Theatre 1-1 está en Barcelona, a 18 min a pie de Fuente Mágica de Montjuïc y a 1,7 km de Plaza Cataluña, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 14 min a pie de Mercado de la Boquería y a 1,5 km de Catedral de Barcelona.

Este apartamento con aire acondicionado consta de 2 dormitorios, una cocina y 1 baño.

Cerca del alojamiento hay puntos de interés como Santa María del Mar, Portal del Ángel y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
993,Apartment Sants-Montjuïc- Avenida Madrid by Interhome,"7,2",3,Sants,3.6,1.866,"Apartment Sants-Montjuïc- Avenida Madrid by Interhome está en Barcelona, a 18 min a pie de Camp Nou y a 1,5 km de Estación de tren de Sants, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Este apartamento está a 2,8 km de Fuente Mágica de Montjuïc y a 3,9 km de Paseo de Gracia.

El apartamento dispone de 2 dormitorios, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay TV.

La Pedrera está a 4 km del alojamiento, y Casa Batlló está a 4,1 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 10 km."
994,ApartEasy - Casanova Elegance,"7,7",3,Eixample,0.9,3.438,"ApartEasy - Casanova Elegance se encuentra en el barrio de Eixample, en Barcelona, a 12 min a pie de Plaza Cataluña y a 1,2 km de Teatro Tívoli, y ofrece alojamiento equipado con balcón y wifi gratis. El apartamento cuenta con parking privado y está a 12 min a pie de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado consta de 4 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

ApartEasy - Casanova Elegance ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Mercado de la Boquería y Casa Batlló. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
995,Casa Sagrada Familia,"8,8",4,Eixample,2.2,2.689,"Casa Sagrada Familia está en Barcelona, a 2,8 km de Platja de la Nova Icària y a 4 min a pie de Sagrada Familia, y ofrece alojamiento con equipamiento como wifi gratis y TV. Este apartamento está a 2,3 km de Casa Batlló y a 1,9 km de La Pedrera.

El apartamento dispone de 3 dormitorios, una cocina con nevera y horno, y 1 baño con ducha, artículos de aseo gratuitos y lavadora. Hay toallas y ropa de cama en el apartamento.

Paseo de Gracia está a 2,7 km del alojamiento, y Estación de metro Passeig de Gràcia está a 2,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km."
996,Tyche apartment,"8,8",4,Eixample,1.2,3.627,"Tyche apartment está en Barcelona, a 18 min a pie de Fuente Mágica de Montjuïc y a 1,4 km de Plaza Cataluña, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. El apartamento dispone de parking privado y está a 19 min a pie de Portal del Ángel.

El apartamento dispone de 3 dormitorios, una cocina con nevera y lavavajillas, y 2 baños con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Mercado de la Boquería. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
