,Hotel Names,Rating,Stars,Location,Center Distance,Price,Description
726,Diagonal Suites by Sweett,"9,0",4,Eixample,1.3,10.004,"Diagonal Suites by Sweett, que cuenta con terraza y wifi gratis, se encuentra en el centro de Barcelona, cerca de Paseo de Gracia, La Pedrera y Casa Batlló.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Palacio de la Música Catalana. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
727,Modern and bright 4BD triplex in Paralel!,"5,0",3,Sants,1.6,4.993,"Modern and bright 4BD triplex in Paralel! se encuentra en el barrio de Sants-Montjuïc, en Barcelona, cerca de Fuente Mágica de Montjuïc. Tiene wifi gratis y lavadora. Esta casa o chalet está a 3,3 km de Paseo de Gracia y a 3,6 km de Palacio de la Música Catalana.

Esta casa o chalet tiene aire acondicionado y cuenta con 4 dormitorios, TV y cocina con nevera y lavavajillas.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Portal del Ángel y Mercado de la Boquería. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
728,Comfortable and huge 4BD - 2BTH Rambla Catalunya,"3,0",3,Eixample,1.3,4.958,"Comfortable and huge 4BD - 2BTH Rambla Catalunya es un alojamiento con una ubicación excelente en el centro de Barcelona que ofrece patio. Paseo de Gracia y La Pedrera están a 6 min a pie y a 600 metros del apartamento, y hay wifi gratis.

Este apartamento tiene aire acondicionado y cuenta con 4 dormitorios, TV y cocina con nevera y horno.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Plaza Cataluña y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
729,Bright and modern 3bedroom in Las Ramblas 3 1B,"4,0",4,Ciutat Vella,0.9,3.611,"Bright and modern 3bedroom in Las Ramblas 3 1B es un alojamiento bien situado en el centro de Barcelona que ofrece patio. Este apartamento ofrece wifi gratis y está a 2,4 km de Platja de Sant Sebastià y a 2,4 km de Platja de Sant Miquel.

Este apartamento tiene aire acondicionado y cuenta con 3 dormitorios, TV y cocina con lavavajillas y horno. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de la Boquería, Santa María del Mar y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
730,Four Petals Barcelona Boutique Apartments,"8,4",3,Ciutat Vella,0.35,3.316,"Four Petals Barcelona Boutique Apartments está en el centro de Barcelona, a 2,3 km de Platja del Somorrostro y a 2,3 km de Platja de Sant Miquel, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Palacio de la Música Catalana y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
731,Bonito apartamento en Aribau,,,Eixample,1.1,3.114,"Bonito apartamento en Aribau ofrece wifi gratis y se encuentra en el centro de Barcelona, a 8 min a pie de Paseo de Gracia y a 900 metros de Casa Batlló. Este apartamento tiene acceso a una cocina totalmente equipada.

Este apartamento de 1 dormitorio ofrece TV de pantalla plana, aire acondicionado y sala de estar.

Cerca del alojamiento hay puntos de interés como La Pedrera, Plaza Cataluña y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
732,Be Barcelona Eixample Urquinaona II,"8,7",3,Eixample,0.6,5.121,"El Be Barcelona Eixample Urquinaona II ofrece conexión Wi-Fi gratuita y se encuentra en el distrito barcelonés del Eixample, ​​a 600 metros de la plaza Catalunya. Dispone de apartamentos modernos con aire acondicionado y balcón privado.

Todos los apartamentos tienen 2 dormitorios y sala de estar con sofá, TV de pantalla plana y reproductor de DVD. La cocina incluye vitrocerámica, horno y lavadora. El baño está equipado con bañera y bidé.

En las inmediaciones hay muchos bares, restaurantes y supermercados. El mercado de alimentos del Born está a 10 minutos a pie.

Los apartamentos están a 10 minutos a pie del parque de la Ciutadella y el Barrio Gótico y a 300 metros de la estación de metro de Urquinaona, que enlaza con la playa de La Barceloneta y el Forum de Barcelona."
733,Unique Rentals-Seafront Luxe Suites,"8,7",3,Sant Martí,4.5,3.838,"Unique Rentals-Seafront Luxe Suites, que tiene piscina de temporada al aire libre, jardín y terraza, dispone de alojamiento en Barcelona con wifi gratis y vistas al mar. Hay parking privado en el propio alojamiento.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de Llevant, Platja de la Nova Mar Bella y Playa de la Mar Bella. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
734,Spacious and cozy caribbean boat in Barcelona with tour option,"6,2",,Barcelona,5.8,1.162,"Spacious and cozy caribbean boat in Barcelona with tour option, que tiene vistas al mar, dispone de alojamiento con restaurante y balcón a unos 5 min a pie de Platja del Fòrum. Este barco ofrece alojamiento con patio y wifi gratis.

El barco cuenta con terraza y vistas a la ciudad, y tiene 2 dormitorios, una sala de estar, TV de pantalla plana, una cocina equipada con nevera y horno, y 2 baños con ducha. Hay toallas y ropa de cama en el barco.

Platja del Litoral está a 19 min a pie del alojamiento, y Platja de Llevant está a 1,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 19 km."
735,Yate en Port Fórum,"7,0",,Barcelona,5.7,1.968,"Yate en Port Fórum es un alojamiento con terraza y bar que está en Barcelona, a 19 min a pie de Platja del Litoral, a 1,6 km de Platja de Llevant y a 5,6 km de Port Olimpic. Este alojamiento con aire acondicionado está a 5 min a pie de Platja del Fòrum y ofrece wifi gratis y parking privado en el propio alojamiento.

El barco dispone de TV de pantalla plana, 3 dormitorios. Hay toallas y ropa de cama en el barco.

Sagrada Familia está a 5,9 km del alojamiento, y Paseo de Gracia está a 6,8 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 19 km."
736,Hotel Yacht Sherte,"6,0",,Barcelona,8.1,2.471,"Hotel Yacht Sherte se encuentra en Barcelona y ofrece wifi gratis, zona de playa privada, salón de uso común y terraza. Hay parking privado en el propio alojamiento.

Cerca del alojamiento hay puntos de interés como Platja del Coco, Platja del Pont de Petroli y Platja de la Mora. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 20 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
737,3bedroom Duplex with balcony in plaza Cataluña,"6,8",3,Eixample,0.15,4.311,"3bedroom Duplex with balcony in plaza Cataluña es un alojamiento muy bien ubicado en el centro de Barcelona que ofrece patio. Platja del Somorrostro y Platja de Sant Miquel están a 2,6 km y a 2,6 km del apartamento, y hay wifi gratis.

Este apartamento tiene aire acondicionado y cuenta con 3 dormitorios, TV y cocina con nevera y lavavajillas.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Teatro Tívoli y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
738,Plaça Catalunya Luxurious 2bedroom with balcony,"4,0",,Eixample,0.15,3.940,"Plaça Catalunya Luxurious 2bedroom with balcony es un alojamiento con una ubicación ideal en el centro de Barcelona que ofrece patio. Este apartamento ofrece wifi gratis y está a 2,6 km de Platja del Somorrostro y a 2,6 km de Platja de Sant Miquel.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Teatro Tívoli y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
739,Bright and modern 2bedroom in Las Ramblas 2 1A,"7,0",4,Ciutat Vella,0.9,3.193,"Bright and modern 2bedroom in Las Ramblas 2 1A es un alojamiento con una ubicación excelente en el centro de Barcelona que ofrece patio. Este apartamento ofrece wifi gratis y está a 2,4 km de Platja de Sant Sebastià y a 2,4 km de Platja de Sant Miquel.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Mercado de la Boquería, Santa María del Mar y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
740,Spacious Elegant on Avenue Diagonal By MyRentalHost,,4,Sarrià,1.9,6.846,"Spacious Elegant on Avenue Diagonal By MyRentalHost se encuentra en el barrio de Sarrià-Sant Gervasi, en Barcelona, cerca de Paseo de Gracia. Dispone de terraza y lavadora. Este apartamento está a 2,5 km de Estación de tren de Sants y a 2,7 km de Teatro Tívoli.

Este apartamento con aire acondicionado se compone de 3 dormitorios independientes, una cocina totalmente equipada con nevera y lavavajillas, y 2 baños. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
741,Diagonal Suites Atic by Sweett,"8,0",4,Eixample,1.3,5.151,"Diagonal Suites Atic by Sweett está en el corazón de Barcelona, a poca distancia de Paseo de Gracia y La Pedrera. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y cafetera. El alojamiento, que se encuentra a 9 min a pie de Casa Batlló, dispone de terraza.

El apartamento tiene 2 dormitorios, una cocina con nevera y lavavajillas, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Palacio de la Música Catalana. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
742,Canela Homes BARCELONA OLYMPIC,,4,Sant Martí,2.2,5.446,"Canela Homes BARCELONA OLYMPIC, que cuenta con vistas al jardín, dispone de alojamiento con terraza y balcón a unos 11 min a pie de Platja del Somorrostro. El alojamiento, que se encuentra a 7 min a pie de Platja de la Nova Icària, ofrece jardín y parking privado gratis.

Esta casa o chalet con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en la casa o chalet.

Cerca del alojamiento hay puntos de interés como Platja del Bogatell, Port Olimpic y Santa María del Mar. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
743,Delightfull with terraze 3beds,"7,3",,Eixample,1.4,5.466,"Delightfull with terraze 3beds se encuentra en el centro de Barcelona y ofrece alojamiento con vistas a la ciudad, jardín y terraza. Este apartamento con aire acondicionado ofrece alojamiento con wifi gratis.

Este apartamento tiene 3 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 2 baños con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como La Pedrera, Paseo de Gracia y Casa Batlló. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km."
744,Paseo de Gracia sunny 2BR penthouse,"1,0",4,Eixample,0.9,3.542,"Paseo de Gracia sunny 2BR penthouse se encuentra en una zona céntrica de Barcelona, a poca distancia de Casa Batlló y Paseo de Gracia. Ofrece equipamiento como wifi gratis, aire acondicionado, horno y hervidor. Este apartamento está a 11 min a pie de La Pedrera y a 1,4 km de Portal del Ángel.

El apartamento dispone de patio, 2 dormitorios, sala de estar y cocina bien equipada con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
745,Casa Cosi - Eixample 4,"7,0",4,Eixample,1.1,6.046,"Casa Cosi - Eixample 4, que tiene vistas a la ciudad, dispone de alojamiento con balcón y hervidor, y está a unos 12 min a pie de Casa Batlló. Este apartamento ofrece wifi gratis y está a 12 min a pie de Paseo de Gracia y a 1,4 km de Plaza Cataluña.

Este apartamento con aire acondicionado consta de 4 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 2 baños con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km."
746,"Wittmore Hotel - Adults Only, Small Luxury Hotels","9,0",5,Ciutat Vella,1.0,5.228,"El establecimiento The Wittmore - Adults Only se encuentra en Barcelona, en pleno Barrio Gótico y a 400 metros del Museo Picasso, y ofrece un patio y un jardín vertical. Hay WiFi gratuita en todas las instalaciones.

Las habitaciones son cómodas y tranquilas y están equipadas con aire acondicionado y TV de pantalla plana. Algunas tienen zona de estar, y todas cuentan con baño privado, albornoces, zapatillas y artículos de aseo de lujo.

La recepción permanece abierta las 24 horas. Hay un bar y un restaurante de cocina regional con una amplia selección de vinos locales e internacionales. Los huéspedes también pueden disfrutar de la terraza de la azotea, que incluye una piscina pequeña, solárium y bar.

Se ofrece servicio de alquiler de coches y bicicletas. El establecimiento The Wittmore - Adults Only se encuentra a 400 metros de la plaza Real y a 500 metros de la catedral de Barcelona, La Seu. El aeropuerto más cercano es el de Barcelona-El Prat, situado a 13 km."
747,Barcelona Centro city,,3,Ciutat Vella,0.6,2.555,"Barcelona Centro city se encuentra en el centro de Barcelona, a 2 km de Platja del Somorrostro y a 2 km de Platja de Sant Miquel, y ofrece wifi gratis. Este apartamento está a 2,1 km de Platja de la Barceloneta y a 8 min a pie de Teatro Tívoli.

Este apartamento se compone de 1 dormitorio y 1 baño con bidet, ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Catedral de Barcelona y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
